DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume
2018-07-11,KCB,KCB Group Plc,33.75,55.5,47.5,48.75,48.0,48.75,-0.5,0.000172,2160000.0
2018-07-12,KCB,KCB Group Plc,33.75,55.5,47.5,48.0,47.75,48.0,0.0,0.0,204500.0
2018-07-13,KCB,KCB Group Plc,33.75,55.5,47.5,48.0,47.5,47.75,-0.25,8.800000000000001e-05,91000.0
2018-07-16,KCB,KCB Group Plc,33.75,55.5,47.25,48.0,47.5,47.5,0.0,0.0,3255100.0
2018-07-17,KCB,KCB Group Plc,33.75,55.5,47.5,48.0,47.5,47.5,0.5,0.000177,1424800.0
2018-07-18,KCB,KCB Group Plc,33.75,55.5,47.5,48.25,48.0,47.5,0.25,8.7e-05,2988500.0
2018-07-19,KCB,KCB Group Plc,33.75,55.5,48.0,48.75,48.25,48.0,0.25,8.6e-05,1022500.0
2018-07-20,KCB,KCB Group Plc,33.75,55.5,47.5,48.75,48.25,48.25,-0.75,0.000256,744200.0
2018-07-23,KCB,KCB Group Plc,33.75,55.5,47.0,48.25,47.5,48.25,0.0,0.0,1736600.0
2018-07-24,KCB,KCB Group Plc,33.75,55.5,47.25,48.0,47.5,47.5,0.0,0.0,859300.0
2018-07-25,KCB,KCB Group Plc,33.75,55.5,47.5,48.0,47.5,47.5,0.25,8.800000000000001e-05,810800.0
2018-07-26,KCB,KCB Group Plc,33.75,55.5,47.5,48.0,47.5,47.5,-0.25,8.7e-05,1064000.0
2018-07-27,KCB,KCB Group Plc,33.75,55.5,47.25,47.75,47.25,47.5,0.0,0.0,1655000.0
2018-07-30,KCB,KCB Group Plc,33.75,55.5,47.25,47.75,47.25,47.25,-0.25,8.800000000000001e-05,2361100.0
2018-07-31,KCB,KCB Group Plc,33.75,55.5,46.5,47.5,46.75,47.25,-0.25,8.800000000000001e-05,432400.0
2018-08-01,KCB,KCB Group Plc,33.75,55.5,47.0,47.5,47.25,46.75,-0.25,8.9e-05,523200.0
2018-08-02,KCB,KCB Group Plc,33.75,55.5,47.25,48.0,47.75,47.25,0.25,9e-05,1580200.0
2018-08-03,KCB,KCB Group Plc,33.75,55.5,47.75,48.25,48.0,47.75,0.0,0.0,795800.0
2018-08-06,KCB,KCB Group Plc,33.75,55.5,48.0,49.0,48.5,48.0,0.0,0.0,1464700.0
2018-08-07,KCB,KCB Group Plc,33.75,55.5,48.25,49.25,48.75,48.5,0.0,0.0,697800.0
2018-08-08,KCB,KCB Group Plc,33.75,55.5,49.25,50.0,49.75,48.75,0.75,0.000268,3492700.0
2018-08-09,KCB,KCB Group Plc,33.75,55.5,49.5,50.5,50.0,49.75,0.0,0.0,1427300.0
2018-08-10,KCB,KCB Group Plc,33.75,55.5,50.0,51.5,51.0,50.0,-0.5,0.000174,2498600.0
2018-08-13,KCB,KCB Group Plc,33.75,55.5,50.0,52.0,50.5,51.0,0.25,8.800000000000001e-05,3981600.0
2018-08-14,KCB,KCB Group Plc,33.75,55.5,49.5,50.5,50.0,50.5,0.25,8.800000000000001e-05,1631400.0
2018-08-15,KCB,KCB Group Plc,33.75,55.5,49.25,51.0,49.5,50.0,0.25,8.7e-05,1366800.0
2018-08-16,KCB,KCB Group Plc,33.75,55.5,48.75,50.0,49.0,49.5,-0.25,8.6e-05,666300.0
2018-08-17,KCB,KCB Group Plc,33.75,55.5,48.75,50.0,49.5,49.0,0.25,8.7e-05,185000.0
2018-08-20,KCB,KCB Group Plc,33.75,55.5,49.0,49.5,49.0,49.5,0.0,0.0,1087700.0
2018-08-22,KCB,KCB Group Plc,33.75,55.5,48.0,50.0,48.25,49.0,0.0,0.0,371900.0
2018-08-23,KCB,KCB Group Plc,33.75,55.5,47.75,48.5,47.75,48.25,0.0,0.0,1590500.0
2018-08-24,KCB,KCB Group Plc,33.75,55.5,47.75,48.5,48.0,47.75,0.0,0.0,340800.0
2018-08-27,KCB,KCB Group Plc,33.75,55.5,47.25,48.5,47.5,48.0,0.0,0.0,421800.0
2018-08-28,KCB,KCB Group Plc,33.75,55.5,47.0,47.5,47.0,47.5,0.75,0.000259,1308600.0
2018-08-29,KCB,KCB Group Plc,33.75,55.5,46.75,47.25,47.0,47.0,0.0,0.0,1462200.0
2018-08-30,KCB,KCB Group Plc,33.75,55.5,46.0,47.0,46.5,47.0,-0.25,8.4e-05,491700.0
2018-08-31,KCB,KCB Group Plc,33.75,55.5,44.75,47.0,45.0,46.5,-1.25,0.000424,2154900.0
2018-09-03,KCB,KCB Group Plc,33.75,55.5,44.0,46.5,45.0,45.0,-0.5,0.000177,4875600.0
2018-09-04,KCB,KCB Group Plc,33.75,55.5,43.5,46.5,44.5,45.0,0.5,0.00018,2232900.0
2018-09-05,KCB,KCB Group Plc,33.75,55.5,44.25,45.0,44.5,44.5,-0.5,0.000177,716100.0
2018-09-06,KCB,KCB Group Plc,33.75,55.5,43.0,44.5,43.5,44.5,0.0,0.0,1464500.0
2018-09-07,KCB,KCB Group Plc,33.75,55.5,42.5,43.5,42.75,43.5,-0.25,9e-05,945900.0
2018-09-10,KCB,KCB Group Plc,33.75,55.5,42.5,43.0,42.5,42.75,-0.25,9.1e-05,79500.0
2018-09-11,KCB,KCB Group Plc,33.75,55.5,41.5,43.0,42.0,42.5,-0.25,9.2e-05,2886600.0
2018-09-12,KCB,KCB Group Plc,33.75,55.5,41.25,42.0,41.5,42.0,0.0,0.0,432100.0
2018-09-13,KCB,KCB Group Plc,33.75,55.5,40.5,42.0,40.75,41.5,-0.75,0.000278,1702300.0
2018-09-14,KCB,KCB Group Plc,33.75,55.5,40.75,43.25,41.25,40.75,0.25,9.499999999999999e-05,8958000.0
2018-09-17,KCB,KCB Group Plc,33.75,55.5,41.0,42.0,41.0,41.25,0.0,0.0,506800.0
2018-09-18,KCB,KCB Group Plc,33.75,55.5,40.75,42.5,41.0,41.0,0.25,9.399999999999998e-05,3224900.0
2018-09-19,KCB,KCB Group Plc,33.75,55.5,38.75,41.5,40.25,41.0,-0.25,9.300000000000001e-05,944300.0
2018-09-20,KCB,KCB Group Plc,33.75,55.5,38.5,40.0,38.75,40.25,-1.75,0.00066,1812600.0
2018-09-21,KCB,KCB Group Plc,33.75,55.5,37.0,40.0,38.0,38.75,-0.75,0.000303,3435100.0
2018-09-24,KCB,KCB Group Plc,33.75,55.5,39.0,41.75,39.75,38.0,1.0,0.000417,3285300.0
2018-09-25,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.75,39.75,-0.25,0.0001,1821900.0
2018-09-26,KCB,KCB Group Plc,33.75,55.5,40.25,41.5,40.75,39.75,0.0,0.0,2354100.0
2018-09-27,KCB,KCB Group Plc,33.75,55.5,40.25,41.0,40.5,40.75,0.0,0.0,3411600.0
2018-09-28,KCB,KCB Group Plc,33.75,55.5,40.0,40.75,40.0,40.5,-0.25,0.000101,2651800.0
2018-10-01,KCB,KCB Group Plc,33.75,55.5,40.0,41.0,40.5,40.0,-0.5,0.00020400000000000003,31900.0
2018-10-02,KCB,KCB Group Plc,33.75,55.5,39.5,41.0,40.0,40.5,0.25,0.000104,2407900.0
2018-10-03,KCB,KCB Group Plc,33.75,55.5,39.25,40.0,39.5,40.0,0.0,0.0,3861800.0
2018-10-04,KCB,KCB Group Plc,33.75,55.5,38.75,40.0,39.0,39.5,0.25,0.000103,1627700.0
2018-10-05,KCB,KCB Group Plc,33.75,55.5,38.0,39.5,38.75,39.0,0.25,0.00010200000000000001,928900.0
2018-10-08,KCB,KCB Group Plc,33.75,55.5,38.0,39.25,38.5,38.75,-0.25,0.000101,298000.0
2018-10-09,KCB,KCB Group Plc,33.75,55.5,38.5,39.0,38.5,38.5,0.0,0.0,228000.0
2018-10-11,KCB,KCB Group Plc,33.75,55.5,37.0,39.25,38.0,38.5,-0.5,0.00020400000000000003,3988100.0
2018-10-12,KCB,KCB Group Plc,33.75,55.5,35.75,38.0,36.75,38.0,-1.0,0.000417,1591000.0
2018-10-15,KCB,KCB Group Plc,33.75,55.5,36.0,37.0,36.0,36.75,-0.75,0.00032599999999999996,1118200.0
2018-10-16,KCB,KCB Group Plc,33.75,55.5,35.5,36.75,35.75,36.0,1.25,0.000562,2344500.0
2018-10-17,KCB,KCB Group Plc,33.75,55.5,35.75,37.0,35.75,35.75,0.25,0.000106,1006200.0
2018-10-18,KCB,KCB Group Plc,33.75,55.5,36.5,38.75,36.75,35.75,-0.25,0.000105,71400.0
2018-10-19,KCB,KCB Group Plc,33.75,55.5,37.75,39.25,38.25,36.75,0.0,0.0,1929600.0
2018-10-22,KCB,KCB Group Plc,33.75,55.5,38.25,39.5,39.0,38.25,0.25,0.000106,172400.0
2018-10-23,KCB,KCB Group Plc,33.75,55.5,38.75,39.5,38.75,39.0,0.0,0.0,1852200.0
2018-10-24,KCB,KCB Group Plc,33.75,55.5,38.5,39.5,38.75,38.75,-0.25,0.000105,1899100.0
2018-10-25,KCB,KCB Group Plc,33.75,55.5,38.5,39.0,38.5,38.75,0.0,0.0,1466400.0
2018-10-26,KCB,KCB Group Plc,33.75,55.5,38.25,39.0,38.5,38.5,0.0,0.0,3221300.0
2018-10-29,KCB,KCB Group Plc,33.75,55.5,38.25,39.0,38.25,38.5,0.0,0.0,1280500.0
2018-10-30,KCB,KCB Group Plc,33.75,55.5,38.25,38.75,38.5,38.25,0.0,0.0,1946000.0
2018-10-31,KCB,KCB Group Plc,33.75,55.5,38.25,38.5,38.25,38.5,-0.25,0.000106,1887600.0
2018-11-01,KCB,KCB Group Plc,33.75,55.5,37.75,38.5,38.0,38.25,0.0,0.0,7911400.0
2018-11-02,KCB,KCB Group Plc,33.75,55.5,37.5,38.5,38.0,38.0,1.25,0.000538,4019100.0
2018-11-05,KCB,KCB Group Plc,33.75,55.5,37.75,38.5,38.0,38.0,-0.75,0.000306,124600.0
2018-11-06,KCB,KCB Group Plc,33.75,55.5,37.0,38.25,37.5,38.0,-1.25,0.000526,464100.0
2018-11-07,KCB,KCB Group Plc,33.75,55.5,37.5,38.0,37.5,37.5,0.25,0.000111,151800.0
2018-11-08,KCB,KCB Group Plc,33.75,55.5,37.5,38.0,37.5,37.5,0.5,0.00022000000000000003,973600.0
2018-11-09,KCB,KCB Group Plc,33.75,55.5,37.5,38.25,37.75,37.5,1.0,0.00043,1357800.0
2018-11-12,KCB,KCB Group Plc,33.75,55.5,38.0,38.5,38.0,37.75,0.0,0.0,1090700.0
2018-11-13,KCB,KCB Group Plc,33.75,55.5,38.0,38.5,38.0,38.0,0.0,0.0,506700.0
2018-11-14,KCB,KCB Group Plc,33.75,55.5,38.0,38.5,38.0,38.0,-0.25,0.000103,2442200.0
2018-11-15,KCB,KCB Group Plc,33.75,55.5,38.5,39.5,38.75,38.0,-0.25,0.000104,1829400.0
2018-11-16,KCB,KCB Group Plc,33.75,55.5,39.0,39.75,39.0,38.75,0.0,0.0,5097000.0
2018-11-19,KCB,KCB Group Plc,33.75,55.5,39.0,39.5,39.0,39.0,-0.25,0.000105,1332000.0
2018-11-20,KCB,KCB Group Plc,33.75,55.5,38.75,39.5,39.0,39.0,0.0,0.0,260500.0
2018-11-21,KCB,KCB Group Plc,33.75,55.5,38.5,39.0,38.75,39.0,0.25,0.000106,1494700.0
2018-11-22,KCB,KCB Group Plc,33.75,55.5,38.5,39.25,38.75,38.75,0.0,0.0,403700.0
2018-11-23,KCB,KCB Group Plc,33.75,55.5,38.5,39.25,38.75,38.75,0.0,0.0,1730000.0
2018-11-26,KCB,KCB Group Plc,33.75,55.5,38.5,40.0,38.75,38.75,0.0,0.0,4715600.0
2018-11-27,KCB,KCB Group Plc,33.75,55.5,39.0,39.5,39.25,38.75,0.0,0.0,163100.0
2018-11-28,KCB,KCB Group Plc,33.75,55.5,39.0,40.0,39.25,39.25,0.0,0.0,1632800.0
2018-11-29,KCB,KCB Group Plc,33.75,55.5,39.25,39.5,39.25,39.25,0.0,0.0,230500.0
2018-11-30,KCB,KCB Group Plc,33.75,55.5,39.25,39.75,39.5,39.25,0.0,0.0,3608700.0
2018-12-03,KCB,KCB Group Plc,33.75,55.5,39.8,40.0,39.8,39.5,0.0,0.0,2326400.0
2018-12-04,KCB,KCB Group Plc,33.75,55.5,39.9,41.0,40.0,39.8,-0.15,6.3e-05,1281500.0
2018-12-05,KCB,KCB Group Plc,33.75,55.5,40.0,42.0,40.55,40.0,0.05,2.1e-05,624900.0
2018-12-06,KCB,KCB Group Plc,33.75,55.5,39.95,41.0,40.05,40.55,-0.25,0.000106,347600.0
2018-12-07,KCB,KCB Group Plc,33.75,55.5,39.5,41.0,39.95,40.05,-0.4,0.000171,2033100.0
2018-12-10,KCB,KCB Group Plc,33.75,55.5,39.6,40.0,39.85,39.95,-0.35,0.000152,1014200.0
2018-12-11,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.7,39.85,-0.6,0.000265,224500.0
2018-12-13,KCB,KCB Group Plc,33.75,55.5,39.3,40.0,39.6,39.7,0.1,4.5e-05,2268200.0
2018-12-14,KCB,KCB Group Plc,33.75,55.5,39.0,39.5,39.4,39.6,0.75,0.000339,1391900.0
2018-12-17,KCB,KCB Group Plc,33.75,55.5,39.1,39.6,39.45,39.4,0.1,4.4000000000000006e-05,292800.0
2018-12-18,KCB,KCB Group Plc,33.75,55.5,37.5,39.7,38.8,39.45,0.0,0.0,494600.0
2018-12-19,KCB,KCB Group Plc,33.75,55.5,37.5,38.8,38.0,38.8,-0.1,4.3e-05,1454700.0
2018-12-20,KCB,KCB Group Plc,33.75,55.5,37.75,38.8,38.05,38.0,-0.45,0.000197,1245400.0
2018-12-21,KCB,KCB Group Plc,33.75,55.5,37.65,38.5,37.95,38.05,-0.15,6.7e-05,453600.0
2018-12-24,KCB,KCB Group Plc,33.75,55.5,37.5,38.5,37.7,37.95,0.3,0.00013500000000000003,399100.0
2018-12-27,KCB,KCB Group Plc,33.75,55.5,37.05,39.5,37.5,37.7,0.0,0.0,264200.0
2018-12-28,KCB,KCB Group Plc,33.75,55.5,37.25,37.5,37.45,37.5,0.25,0.000111,587600.0
2018-12-31,KCB,KCB Group Plc,33.75,55.5,37.4,38.0,37.45,37.45,-0.65,0.00028399999999999996,1016000.0
2019-01-02,KCB,KCB Group Plc,33.75,55.5,37.0,37.45,37.1,37.45,0.05,2.3e-05,876500.0
2019-01-03,KCB,KCB Group Plc,33.75,55.5,37.0,37.5,37.05,37.1,-0.1,4.5e-05,908200.0
2019-01-04,KCB,KCB Group Plc,33.75,55.5,37.05,37.4,37.35,37.05,-0.85,0.00038399999999999996,41900.0
2019-01-07,KCB,KCB Group Plc,33.75,55.5,37.15,37.45,37.35,37.35,0.15,7e-05,508300.0
2019-01-08,KCB,KCB Group Plc,33.75,55.5,37.35,38.0,37.4,37.35,0.55,0.000256,69100.0
2019-01-09,KCB,KCB Group Plc,33.75,55.5,37.3,37.5,37.35,37.4,0.3,0.000136,1002100.0
2019-01-10,KCB,KCB Group Plc,33.75,55.5,36.75,37.4,37.0,37.35,0.7,0.00031400000000000004,2868000.0
2019-01-11,KCB,KCB Group Plc,33.75,55.5,36.75,37.0,36.9,37.0,0.4,0.000174,605000.0
2019-01-14,KCB,KCB Group Plc,33.75,55.5,36.05,37.5,36.75,36.9,0.1,4.3e-05,639000.0
2019-01-15,KCB,KCB Group Plc,33.75,55.5,36.15,37.3,36.4,36.75,0.0,0.0,3136700.0
2019-01-16,KCB,KCB Group Plc,33.75,55.5,36.4,37.9,37.35,36.4,0.3,0.000128,2491300.0
2019-01-17,KCB,KCB Group Plc,33.75,55.5,37.75,39.9,37.95,37.35,-0.05,2.1e-05,3793000.0
2019-01-18,KCB,KCB Group Plc,33.75,55.5,38.0,40.95,38.8,37.95,-0.05,2.1e-05,588700.0
2019-01-21,KCB,KCB Group Plc,33.75,55.5,39.15,41.0,40.7,38.8,-0.2,8.4e-05,4306000.0
2019-01-22,KCB,KCB Group Plc,33.75,55.5,40.1,40.6,40.4,40.7,-0.2,8.5e-05,1290300.0
2019-01-23,KCB,KCB Group Plc,33.75,55.5,40.0,41.5,40.25,40.4,-0.05,2.1e-05,1119700.0
2019-01-24,KCB,KCB Group Plc,33.75,55.5,39.75,40.5,39.95,40.25,-0.05,2.2000000000000003e-05,2580400.0
2019-01-25,KCB,KCB Group Plc,33.75,55.5,39.8,40.0,39.9,39.95,0.25,0.00010800000000000001,4906600.0
2019-01-28,KCB,KCB Group Plc,33.75,55.5,39.65,41.0,39.9,39.9,0.0,0.0,1999400.0
2019-01-29,KCB,KCB Group Plc,33.75,55.5,39.8,40.0,39.9,39.9,0.0,0.0,1672100.0
2019-01-30,KCB,KCB Group Plc,33.75,55.5,39.8,40.0,39.9,39.9,0.25,0.00010700000000000001,1413200.0
2019-01-31,KCB,KCB Group Plc,33.75,55.5,39.9,41.2,40.7,39.9,0.15,6.3e-05,9444600.0
2019-02-01,KCB,KCB Group Plc,33.75,55.5,40.6,41.0,40.9,40.7,1.65,0.000692,5775900.0
2019-02-04,KCB,KCB Group Plc,33.75,55.5,41.0,41.5,41.05,40.9,0.5,0.000196,3927300.0
2019-02-05,KCB,KCB Group Plc,33.75,55.5,41.3,43.0,42.15,41.05,0.5,0.00019199999999999998,1611200.0
2019-02-06,KCB,KCB Group Plc,33.75,55.5,42.6,44.2,43.95,42.15,0.4,0.000151,2727800.0
2019-02-07,KCB,KCB Group Plc,33.75,55.5,43.0,44.0,43.4,43.95,0.15,5.6000000000000006e-05,363100.0
2019-02-08,KCB,KCB Group Plc,33.75,55.5,43.5,44.0,43.6,43.4,-0.2,7.400000000000001e-05,525700.0
2019-02-11,KCB,KCB Group Plc,33.75,55.5,43.3,44.0,43.6,43.6,-0.05,1.9e-05,261000.0
2019-02-12,KCB,KCB Group Plc,33.75,55.5,43.6,44.0,43.9,43.6,0.1,3.7000000000000005e-05,3247000.0
2019-02-13,KCB,KCB Group Plc,33.75,55.5,43.6,44.0,43.8,43.9,0.0,0.0,2129200.0
2019-02-14,KCB,KCB Group Plc,33.75,55.5,43.5,43.9,43.75,43.8,-0.45,0.000167,521800.0
2019-02-15,KCB,KCB Group Plc,33.75,55.5,43.2,44.0,43.45,43.75,-0.35,0.000132,1321800.0
2019-02-18,KCB,KCB Group Plc,33.75,55.5,42.55,43.8,42.8,43.45,-0.05,1.9e-05,901300.0
2019-02-19,KCB,KCB Group Plc,33.75,55.5,42.05,43.0,42.65,42.8,0.1,3.8e-05,801500.0
2019-02-20,KCB,KCB Group Plc,33.75,55.5,41.0,42.2,41.7,42.65,0.0,0.0,1123200.0
2019-02-21,KCB,KCB Group Plc,33.75,55.5,41.05,42.5,41.95,41.7,-0.15,5.6999999999999996e-05,1729400.0
2019-02-22,KCB,KCB Group Plc,33.75,55.5,41.9,42.5,42.0,41.95,0.05,1.9e-05,822200.0
2019-02-25,KCB,KCB Group Plc,33.75,55.5,42.0,42.5,42.15,42.0,0.45,0.000173,1262000.0
2019-02-26,KCB,KCB Group Plc,33.75,55.5,42.0,42.3,42.15,42.15,0.1,3.8e-05,462500.0
2019-02-27,KCB,KCB Group Plc,33.75,55.5,41.5,42.2,42.05,42.15,-0.05,1.9e-05,793500.0
2019-02-28,KCB,KCB Group Plc,33.75,55.5,41.3,42.05,41.65,42.05,-0.55,0.000207,2777300.0
2019-03-01,KCB,KCB Group Plc,33.75,55.5,41.3,42.0,41.65,41.65,0.1,3.8e-05,2313700.0
2019-03-04,KCB,KCB Group Plc,33.75,55.5,41.25,42.0,41.45,41.65,0.35,0.000134,78600.0
2019-03-05,KCB,KCB Group Plc,33.75,55.5,42.0,43.0,42.2,41.45,0.05,1.9e-05,1484500.0
2019-03-06,KCB,KCB Group Plc,33.75,55.5,42.45,44.0,43.05,42.2,0.1,3.8e-05,833600.0
2019-03-07,KCB,KCB Group Plc,33.75,55.5,43.3,44.25,43.85,43.05,0.2,7.5e-05,438300.0
2019-03-08,KCB,KCB Group Plc,33.75,55.5,43.85,44.0,43.95,43.85,0.2,7.5e-05,1130600.0
2019-03-11,KCB,KCB Group Plc,33.75,55.5,43.5,44.0,43.9,43.95,-0.1,3.7000000000000005e-05,798000.0
2019-03-12,KCB,KCB Group Plc,33.75,55.5,43.4,43.9,43.65,43.9,0.0,0.0,517800.0
2019-03-13,KCB,KCB Group Plc,33.75,55.5,43.45,43.9,43.5,43.65,-0.15,5.6000000000000006e-05,293900.0
2019-03-14,KCB,KCB Group Plc,33.75,55.5,42.9,43.65,43.3,43.5,0.25,9.300000000000001e-05,446100.0
2019-03-15,KCB,KCB Group Plc,33.75,55.5,43.4,45.0,44.3,43.3,0.75,0.000278,9444400.0
2019-03-18,KCB,KCB Group Plc,33.75,55.5,44.0,45.0,44.95,44.3,0.75,0.00027000000000000006,6549700.0
2019-03-19,KCB,KCB Group Plc,33.75,55.5,44.6,44.8,44.75,44.95,-0.5,0.00017500000000000003,2495200.0
2019-03-20,KCB,KCB Group Plc,33.75,55.5,44.75,45.0,44.8,44.75,0.55,0.000196,1706400.0
2019-03-21,KCB,KCB Group Plc,33.75,55.5,44.65,48.0,44.75,44.8,0.1,3.5e-05,1035600.0
2019-03-22,KCB,KCB Group Plc,33.75,55.5,44.6,44.95,44.7,44.75,-0.5,0.00017500000000000003,1083500.0
2019-03-25,KCB,KCB Group Plc,33.75,55.5,44.35,44.75,44.4,44.7,-0.2,7.099999999999999e-05,1451100.0
2019-03-26,KCB,KCB Group Plc,33.75,55.5,44.0,44.75,44.35,44.4,-0.35,0.000125,746400.0
2019-03-27,KCB,KCB Group Plc,33.75,55.5,43.3,44.7,44.25,44.35,-0.35,0.000127,1249400.0
2019-03-28,KCB,KCB Group Plc,33.75,55.5,43.3,44.2,43.9,44.25,-0.15,5.500000000000001e-05,419900.0
2019-03-29,KCB,KCB Group Plc,33.75,55.5,43.9,44.2,44.05,43.9,0.45,0.000166,3347700.0
2019-04-01,KCB,KCB Group Plc,33.75,55.5,44.0,44.35,44.15,44.05,0.35,0.000127,696000.0
2019-04-02,KCB,KCB Group Plc,33.75,55.5,44.2,45.0,44.4,44.15,0.2,7.2e-05,4626100.0
2019-04-03,KCB,KCB Group Plc,33.75,55.5,44.6,45.0,44.9,44.4,0.0,0.0,1142900.0
2019-04-04,KCB,KCB Group Plc,33.75,55.5,44.6,45.0,44.8,44.9,-0.05,1.8e-05,132400.0
2019-04-05,KCB,KCB Group Plc,33.75,55.5,44.7,44.9,44.8,44.8,-0.05,1.8e-05,263600.0
2019-04-08,KCB,KCB Group Plc,33.75,55.5,44.65,44.85,44.75,44.8,0.0,0.0,116200.0
2019-04-09,KCB,KCB Group Plc,33.75,55.5,44.6,44.9,44.75,44.75,-0.15,5.4000000000000005e-05,4432800.0
2019-04-10,KCB,KCB Group Plc,33.75,55.5,44.8,44.9,44.85,44.75,-0.1,3.6e-05,1604500.0
2019-04-11,KCB,KCB Group Plc,33.75,55.5,44.7,44.95,44.75,44.85,-0.05,1.8e-05,373300.0
2019-04-12,KCB,KCB Group Plc,33.75,55.5,44.7,44.9,44.8,44.75,-0.2,7.2e-05,152900.0
2019-04-15,KCB,KCB Group Plc,33.75,55.5,44.75,44.9,44.85,44.8,-0.2,7.3e-05,661300.0
2019-04-16,KCB,KCB Group Plc,33.75,55.5,44.75,45.0,44.9,44.85,0.2,7.3e-05,678400.0
2019-04-17,KCB,KCB Group Plc,33.75,55.5,44.9,45.0,44.95,44.9,0.35,0.000127,687200.0
2019-04-18,KCB,KCB Group Plc,33.75,55.5,44.9,45.0,45.0,44.95,0.0,0.0,4061800.0
2019-04-23,KCB,KCB Group Plc,33.75,55.5,44.8,45.2,44.95,45.0,0.1,3.6e-05,6993500.0
2019-04-24,KCB,KCB Group Plc,33.75,55.5,44.8,44.95,44.9,44.95,0.05,1.8e-05,747700.0
2019-04-25,KCB,KCB Group Plc,33.75,55.5,44.9,45.5,45.0,44.9,-0.05,1.8e-05,2010700.0
2019-04-26,KCB,KCB Group Plc,33.75,55.5,45.05,46.0,45.2,45.0,0.0,0.0,1700100.0
2019-04-29,KCB,KCB Group Plc,33.75,55.5,44.9,45.25,45.0,45.2,0.05,1.8e-05,3899700.0
2019-04-30,KCB,KCB Group Plc,33.75,55.5,40.5,44.0,42.4,45.0,0.15,5.4000000000000005e-05,3479800.0
2019-05-02,KCB,KCB Group Plc,33.75,55.5,42.1,42.95,42.25,42.4,1.4,0.0004969999999999999,1706600.0
2019-05-03,KCB,KCB Group Plc,33.75,55.5,40.5,45.6,41.3,42.25,-0.3,0.00010200000000000001,1185800.0
2019-05-06,KCB,KCB Group Plc,33.75,55.5,41.0,41.5,41.3,41.3,-0.6,0.00020499999999999997,1285000.0
2019-05-07,KCB,KCB Group Plc,33.75,55.5,41.3,41.5,41.35,41.3,-0.05,1.7e-05,2186600.0
2019-05-08,KCB,KCB Group Plc,33.75,55.5,41.2,41.5,41.4,41.35,-0.45,0.00015700000000000002,479500.0
2019-05-09,KCB,KCB Group Plc,33.75,55.5,40.75,41.4,41.15,41.4,-0.2,7.099999999999999e-05,607600.0
2019-05-10,KCB,KCB Group Plc,33.75,55.5,40.5,41.15,40.5,41.15,-0.5,0.000179,1585000.0
2019-05-13,KCB,KCB Group Plc,33.75,55.5,38.5,40.7,40.05,40.5,-0.25,9.1e-05,800100.0
2019-05-14,KCB,KCB Group Plc,33.75,55.5,37.9,39.5,38.2,40.05,-0.8,0.000294,697900.0
2019-05-15,KCB,KCB Group Plc,33.75,55.5,36.0,38.0,36.7,38.2,0.3,0.00011399999999999999,1735200.0
2019-05-16,KCB,KCB Group Plc,33.75,55.5,36.2,37.7,36.45,36.7,-0.45,0.000169,1262500.0
2019-05-17,KCB,KCB Group Plc,33.75,55.5,36.25,37.9,36.3,36.45,-0.1,3.8e-05,2927000.0
2019-05-20,KCB,KCB Group Plc,33.75,55.5,36.4,37.8,36.5,36.3,0.05,1.9e-05,4505700.0
2019-05-21,KCB,KCB Group Plc,33.75,55.5,36.8,39.0,38.6,36.5,0.15,5.6999999999999996e-05,527100.0
2019-05-22,KCB,KCB Group Plc,33.75,55.5,38.5,40.0,38.95,38.6,-0.25,9.499999999999999e-05,698200.0
2019-05-23,KCB,KCB Group Plc,33.75,55.5,38.65,40.0,39.0,38.95,0.05,1.9e-05,1493900.0
2019-05-24,KCB,KCB Group Plc,33.75,55.5,38.85,40.0,38.95,39.0,0.3,0.000115,542000.0
2019-05-27,KCB,KCB Group Plc,33.75,55.5,38.95,40.0,39.35,38.95,0.35,0.000132,51200.0
2019-05-28,KCB,KCB Group Plc,33.75,55.5,39.2,41.0,40.45,39.35,1.55,0.0005780000000000001,8270300.0
2019-05-29,KCB,KCB Group Plc,33.75,55.5,40.0,40.6,40.35,40.45,-0.35,0.000123,2776100.0
2019-05-30,KCB,KCB Group Plc,33.75,55.5,39.8,40.3,40.0,40.35,-0.35,0.000125,3072900.0
2019-05-31,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.5,40.0,-0.2,7.2e-05,538100.0
2019-06-03,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.65,39.5,0.2,7.3e-05,445500.0
2019-06-04,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.65,39.65,0.05,1.8e-05,437400.0
2019-06-06,KCB,KCB Group Plc,33.75,55.5,39.5,40.0,39.6,39.65,0.0,0.0,667500.0
2019-06-07,KCB,KCB Group Plc,33.75,55.5,39.3,39.65,39.55,39.6,-0.3,0.00010800000000000001,691100.0
2019-06-10,KCB,KCB Group Plc,33.75,55.5,39.1,39.5,39.3,39.55,0.05,1.8e-05,557000.0
2019-06-11,KCB,KCB Group Plc,33.75,55.5,39.4,39.85,39.5,39.3,0.1,3.6e-05,4905300.0
