DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
2019-02-14,KCB,KCB Group Plc,33.75,55.5,43.5,43.9,43.75,43.8,-0.05,0.11%,"521,800",-
2019-02-15,KCB,KCB Group Plc,33.75,55.5,43.2,44,43.45,43.75,-0.3,0.69%,"1,321,800",-
2019-02-18,KCB,KCB Group Plc,33.75,55.5,42.55,43.8,42.8,43.45,-0.65,1.50%,"901,300",-
2019-02-19,KCB,KCB Group Plc,33.75,55.5,42.05,43,42.65,42.8,-0.15,0.35%,"801,500",-
2019-02-20,KCB,KCB Group Plc,33.75,55.5,41,42.2,41.7,42.65,-0.95,2.23%,"1,123,200",-
2019-02-21,KCB,KCB Group Plc,33.75,55.5,41.05,42.5,41.95,41.7,0.25,0.60%,"1,729,400",-
2019-02-22,KCB,KCB Group Plc,33.75,55.5,41.9,42.5,42,41.95,0.05,0.12%,"822,200",-
2019-02-25,KCB,KCB Group Plc,33.75,55.5,42,42.5,42.15,42,0.15,0.36%,"1,262,000",-
2019-02-26,KCB,KCB Group Plc,33.75,55.5,42,42.3,42.15,42.15,-,-,"462,500",-
2019-02-27,KCB,KCB Group Plc,33.75,55.5,41.5,42.2,42.05,42.15,-0.1,0.24%,"793,500",-
2019-02-28,KCB,KCB Group Plc,33.75,55.5,41.3,42.05,41.65,42.05,-0.4,0.95%,"2,777,300",-
2019-03-01,KCB,KCB Group Plc,33.75,55.5,41.3,42,41.65,41.65,-,-,"2,313,700",-
2019-03-04,KCB,KCB Group Plc,33.75,55.5,41.25,42,41.45,41.65,-0.2,0.48%,"78,600",-
2019-03-05,KCB,KCB Group Plc,33.75,55.5,42,43,42.2,41.45,0.75,1.81%,"1,484,500",-
2019-03-06,KCB,KCB Group Plc,33.75,55.5,42.45,44,43.05,42.2,0.85,2.01%,"833,600",-
2019-03-07,KCB,KCB Group Plc,33.75,55.5,43.3,44.25,43.85,43.05,0.8,1.86%,"438,300",-
2019-03-08,KCB,KCB Group Plc,33.75,55.5,43.85,44,43.95,43.85,0.1,0.23%,"1,130,600",-
2019-03-11,KCB,KCB Group Plc,33.75,55.5,43.5,44,43.9,43.95,-0.05,0.11%,"798,000",-
2019-03-12,KCB,KCB Group Plc,33.75,55.5,43.4,43.9,43.65,43.9,-0.25,0.57%,"517,800",-
2019-03-13,KCB,KCB Group Plc,33.75,55.5,43.45,43.9,43.5,43.65,-0.15,0.34%,"293,900",-
2019-03-14,KCB,KCB Group Plc,33.75,55.5,42.9,43.65,43.3,43.5,-0.2,0.46%,"446,100",-
2019-03-15,KCB,KCB Group Plc,33.75,55.5,43.4,45,44.3,43.3,1,2.31%,"9,444,400",-
2019-03-18,KCB,KCB Group Plc,33.75,55.5,44,45,44.95,44.3,0.65,1.47%,"6,549,700",-
2019-03-19,KCB,KCB Group Plc,33.75,55.5,44.6,44.8,44.75,44.95,-0.2,0.44%,"2,495,200",-
2019-03-20,KCB,KCB Group Plc,33.75,55.5,44.75,45,44.8,44.75,0.05,0.11%,"1,706,400",-
2019-03-21,KCB,KCB Group Plc,33.75,55.5,44.65,48,44.75,44.8,-0.05,0.11%,"1,035,600",-
2019-03-22,KCB,KCB Group Plc,33.75,55.5,44.6,44.95,44.7,44.75,-0.05,0.11%,"1,083,500",-
2019-03-25,KCB,KCB Group Plc,33.75,55.5,44.35,44.75,44.4,44.7,-0.3,0.67%,"1,451,100",-
2019-03-26,KCB,KCB Group Plc,33.75,55.5,44,44.75,44.35,44.4,-0.05,0.11%,"746,400",-
2019-03-27,KCB,KCB Group Plc,33.75,55.5,43.3,44.7,44.25,44.35,-0.1,0.23%,"1,249,400",-
2019-03-28,KCB,KCB Group Plc,33.75,55.5,43.3,44.2,43.9,44.25,-0.35,0.79%,"419,900",-
2019-03-29,KCB,KCB Group Plc,33.75,55.5,43.9,44.2,44.05,43.9,0.15,0.34%,"3,347,700",-
2019-04-01,KCB,KCB Group Plc,33.75,55.5,44,44.35,44.15,44.05,0.1,0.23%,"696,000",-
2019-04-02,KCB,KCB Group Plc,33.75,55.5,44.2,45,44.4,44.15,0.25,0.57%,"4,626,100",-
2019-04-03,KCB,KCB Group Plc,33.75,55.5,44.6,45,44.9,44.4,0.5,1.13%,"1,142,900",-
2019-04-04,KCB,KCB Group Plc,33.75,55.5,44.6,45,44.8,44.9,-0.1,0.22%,"132,400",-
2019-04-05,KCB,KCB Group Plc,33.75,55.5,44.7,44.9,44.8,44.8,-,-,"263,600",-
2019-04-08,KCB,KCB Group Plc,33.75,55.5,44.65,44.85,44.75,44.8,-0.05,0.11%,"116,200",-
2019-04-09,KCB,KCB Group Plc,33.75,55.5,44.6,44.9,44.75,44.75,-,-,"4,432,800",-
2019-04-10,KCB,KCB Group Plc,33.75,55.5,44.8,44.9,44.85,44.75,0.1,0.22%,"1,604,500",-
2019-04-11,KCB,KCB Group Plc,33.75,55.5,44.7,44.95,44.75,44.85,-0.1,0.22%,"373,300",-
2019-04-12,KCB,KCB Group Plc,33.75,55.5,44.7,44.9,44.8,44.75,0.05,0.11%,"152,900",-
2019-04-15,KCB,KCB Group Plc,33.75,55.5,44.75,44.9,44.85,44.8,0.05,0.11%,"661,300",-
2019-04-16,KCB,KCB Group Plc,33.75,55.5,44.75,45,44.9,44.85,0.05,0.11%,"678,400",-
2019-04-17,KCB,KCB Group Plc,33.75,55.5,44.9,45,44.95,44.9,0.05,0.11%,"687,200",-
2019-04-18,KCB,KCB Group Plc,33.75,55.5,44.9,45,45,44.95,0.05,0.11%,"4,061,800",-
2019-04-23,KCB,KCB Group Plc,33.75,55.5,44.8,45.2,44.95,45,-0.05,0.11%,"6,993,500",-
2019-04-24,KCB,KCB Group Plc,33.75,55.5,44.8,44.95,44.9,44.95,-0.05,0.11%,"747,700",-
2019-04-25,KCB,KCB Group Plc,33.75,55.5,44.9,45.5,45,44.9,0.1,0.22%,"2,010,700",-
2019-04-26,KCB,KCB Group Plc,33.75,55.5,45.05,46,45.2,45,0.2,0.44%,"1,700,100",-
2019-04-29,KCB,KCB Group Plc,33.75,55.5,44.9,45.25,45,45.2,-0.2,0.44%,"3,899,700",-
2019-04-30,KCB,KCB Group Plc,33.75,55.5,40.5,44,42.4,45,-2.6,5.78%,"3,479,800",-
2019-05-02,KCB,KCB Group Plc,33.75,55.5,42.1,42.95,42.25,42.4,-0.15,0.35%,"1,706,600",-
2019-05-03,KCB,KCB Group Plc,33.75,55.5,40.5,45.6,41.3,42.25,-0.95,2.25%,"1,185,800",-
2019-05-06,KCB,KCB Group Plc,33.75,55.5,41,41.5,41.3,41.3,-,-,"1,285,000",-
2019-05-07,KCB,KCB Group Plc,33.75,55.5,41.3,41.5,41.35,41.3,0.05,0.12%,"2,186,600",-
2019-05-08,KCB,KCB Group Plc,33.75,55.5,41.2,41.5,41.4,41.35,0.05,0.12%,"479,500",-
2019-05-09,KCB,KCB Group Plc,33.75,55.5,40.75,41.4,41.15,41.4,-0.25,0.60%,"607,600",-
2019-05-10,KCB,KCB Group Plc,33.75,55.5,40.5,41.15,40.5,41.15,-0.65,1.58%,"1,585,000",-
2019-05-13,KCB,KCB Group Plc,33.75,55.5,38.5,40.7,40.05,40.5,-0.45,1.11%,"800,100",-
2019-05-14,KCB,KCB Group Plc,33.75,55.5,37.9,39.5,38.2,40.05,-1.85,4.62%,"697,900",-
2019-05-15,KCB,KCB Group Plc,33.75,55.5,36,38,36.7,38.2,-1.5,3.93%,"1,735,200",-
2019-05-16,KCB,KCB Group Plc,33.75,55.5,36.2,37.7,36.45,36.7,-0.25,0.68%,"1,262,500",-
2019-05-17,KCB,KCB Group Plc,33.75,55.5,36.25,37.9,36.3,36.45,-0.15,0.41%,"2,927,000",-
2019-05-20,KCB,KCB Group Plc,33.75,55.5,36.4,37.8,36.5,36.3,0.2,0.55%,"4,505,700",-
2019-05-21,KCB,KCB Group Plc,33.75,55.5,36.8,39,38.6,36.5,2.1,5.75%,"527,100",-
2019-05-22,KCB,KCB Group Plc,33.75,55.5,38.5,40,38.95,38.6,0.35,0.91%,"698,200",-
2019-05-23,KCB,KCB Group Plc,33.75,55.5,38.65,40,39,38.95,0.05,0.13%,"1,493,900",-
2019-05-24,KCB,KCB Group Plc,33.75,55.5,38.85,40,38.95,39,-0.05,0.13%,"542,000",-
2019-05-27,KCB,KCB Group Plc,33.75,55.5,38.95,40,39.35,38.95,0.4,1.03%,"51,200",-
2019-05-28,KCB,KCB Group Plc,33.75,55.5,39.2,41,40.45,39.35,1.1,2.80%,"8,270,300",-
2019-05-29,KCB,KCB Group Plc,33.75,55.5,40,40.6,40.35,40.45,-0.1,0.25%,"2,776,100",-
2019-05-30,KCB,KCB Group Plc,33.75,55.5,39.8,40.3,40,40.35,-0.35,0.87%,"3,072,900",-
2019-05-31,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.5,40,-0.5,1.25%,"538,100",-
2019-06-03,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.65,39.5,0.15,0.38%,"445,500",-
2019-06-04,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.65,39.65,-,-,"437,400",-
2019-06-06,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.6,39.65,-0.05,0.13%,"667,500",-
2019-06-07,KCB,KCB Group Plc,33.75,55.5,39.3,39.65,39.55,39.6,-0.05,0.13%,"691,100",-
2019-06-10,KCB,KCB Group Plc,33.75,55.5,39.1,39.5,39.3,39.55,-0.25,0.63%,"557,000",-
2019-06-11,KCB,KCB Group Plc,33.75,55.5,39.4,39.85,39.5,39.3,0.2,0.51%,"4,905,300",-
2019-06-12,KCB,KCB Group Plc,33.75,55.5,39.5,39.95,39.7,39.5,0.2,0.51%,"1,107,700",-
2019-06-13,KCB,KCB Group Plc,33.75,55.5,39.6,39.9,39.7,39.7,-,-,"4,182,000",-
2019-06-14,KCB,KCB Group Plc,33.75,55.5,39.4,39.95,39.65,39.7,-0.05,0.13%,"511,000",-
2019-06-17,KCB,KCB Group Plc,33.75,55.5,39.4,39.8,39.5,39.65,-0.15,0.38%,"440,300",-
2019-06-18,KCB,KCB Group Plc,33.75,55.5,39.4,39.8,39.5,39.5,-,-,"682,500",-
2019-06-19,KCB,KCB Group Plc,33.75,55.5,39.05,39.5,39.45,39.5,-0.05,0.13%,"1,964,100",-
2019-06-20,KCB,KCB Group Plc,33.75,55.5,38.6,39.5,39.05,39.45,-0.4,1.01%,"688,000",-
2019-06-21,KCB,KCB Group Plc,33.75,55.5,39,39.45,39.1,39.05,0.05,0.13%,"393,000",-
2019-06-24,KCB,KCB Group Plc,33.75,55.5,38.5,39.4,38.95,39.1,-0.15,0.38%,"76,600",-
2019-06-25,KCB,KCB Group Plc,33.75,55.5,38.55,39.1,38.85,38.95,-0.1,0.26%,"2,224,000",-
2019-06-26,KCB,KCB Group Plc,33.75,55.5,38.05,39,38.5,38.85,-0.35,0.90%,"983,900",-
2019-06-27,KCB,KCB Group Plc,33.75,55.5,37.9,38.85,38.15,38.5,-0.35,0.91%,"5,803,100",-
2019-06-28,KCB,KCB Group Plc,33.75,55.5,38,38.85,38.25,38.15,0.1,0.26%,"3,655,900",-
2019-07-01,KCB,KCB Group Plc,33.75,55.5,38,39.5,38.7,38.25,0.45,1.18%,"326,200",-
2019-07-02,KCB,KCB Group Plc,33.75,55.5,38.5,40,39.2,38.7,0.5,1.29%,"805,400",-
2019-07-03,KCB,KCB Group Plc,33.75,55.5,39,42,39.45,39.2,0.25,0.64%,"348,400",-
2019-07-04,KCB,KCB Group Plc,33.75,55.5,39.5,41,40.15,39.45,0.7,1.77%,"791,100",-
2019-07-05,KCB,KCB Group Plc,33.75,55.5,40,41,40,40.15,-0.15,0.37%,"626,600",-
2019-07-08,KCB,KCB Group Plc,33.75,55.5,39.8,40.95,40,40,-,-,"161,900",-
2019-07-09,KCB,KCB Group Plc,33.75,55.5,39.5,39.8,39.6,40,-0.4,1.00%,"251,100",-
2019-07-10,KCB,KCB Group Plc,33.75,55.5,39.4,39.7,39.5,39.6,-0.1,0.25%,"190,900",-
2019-07-11,KCB,KCB Group Plc,33.75,55.5,39.2,39.7,39.45,39.5,-0.05,0.13%,"922,000",-
2019-07-12,KCB,KCB Group Plc,33.75,55.5,39.05,39.7,39.25,39.45,-0.2,0.51%,"962,900",-
2019-07-15,KCB,KCB Group Plc,33.75,55.5,39.25,39.7,39.45,39.25,0.2,0.51%,"99,100",-
2019-07-16,KCB,KCB Group Plc,33.75,55.5,39,39.7,39.4,39.45,-0.05,0.13%,"707,700",-
2019-07-17,KCB,KCB Group Plc,33.75,55.5,38.8,39.5,39,39.4,-0.4,1.02%,"8,035,000",-
2019-07-18,KCB,KCB Group Plc,33.75,55.5,39.2,39.5,39.2,39,0.2,0.51%,"5,623,200",-
2019-07-19,KCB,KCB Group Plc,33.75,55.5,39.25,41,39.55,39.2,0.35,0.89%,"1,018,200",-
2019-07-22,KCB,KCB Group Plc,33.75,55.5,39.6,40,39.8,39.55,0.25,0.63%,"1,963,700",-
2019-07-23,KCB,KCB Group Plc,33.75,55.5,39.7,40,39.85,39.8,0.05,0.13%,"2,367,400",-
2019-07-24,KCB,KCB Group Plc,33.75,55.5,39.9,40,40,39.85,0.15,0.38%,"1,101,100",-
2019-07-25,KCB,KCB Group Plc,33.75,55.5,39.8,40,39.9,40,-0.1,0.25%,"1,880,900",-
2019-07-26,KCB,KCB Group Plc,33.75,55.5,39.8,40,39.9,39.9,-,-,"1,426,700",-
2019-07-29,KCB,KCB Group Plc,33.75,55.5,39.7,40,39.9,39.9,-,-,"2,478,400",-
2019-07-30,KCB,KCB Group Plc,33.75,55.5,39.8,40,39.95,39.9,0.05,0.13%,"445,900",-
2019-07-31,KCB,KCB Group Plc,33.75,55.5,39.95,40.2,40,39.95,0.05,0.13%,"2,975,200",-
2019-08-01,KCB,KCB Group Plc,33.75,55.5,39.95,40.2,40,40,-,-,"360,900",-
2019-08-02,KCB,KCB Group Plc,33.75,55.5,39.95,40.25,40,40,-,-,"213,400",-
2019-08-05,KCB,KCB Group Plc,33.75,55.5,39.45,39.95,39.5,40,-0.5,1.25%,"958,300",-
2019-08-06,KCB,KCB Group Plc,33.75,55.5,39,39.5,39.4,39.5,-0.1,0.25%,"314,800",-
2019-08-07,KCB,KCB Group Plc,33.75,55.5,39.2,39.5,39.25,39.4,-0.15,0.38%,"425,900",-
2019-08-08,KCB,KCB Group Plc,33.75,55.5,39.3,39.8,39.45,39.25,0.2,0.51%,"113,300",-
2019-08-09,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.8,39.45,0.35,0.89%,"295,800",-
2019-08-13,KCB,KCB Group Plc,33.75,55.5,39.55,40,39.65,39.8,-0.15,0.38%,"99,500",-
2019-08-14,KCB,KCB Group Plc,33.75,55.5,39.6,40,39.9,39.65,0.25,0.63%,"1,262,000",-
2019-08-15,KCB,KCB Group Plc,33.75,55.5,39.6,39.95,39.85,39.9,-0.05,0.13%,"249,700",-
2019-08-16,KCB,KCB Group Plc,33.75,55.5,39.7,39.9,39.8,39.85,-0.05,0.13%,"406,100",-
2019-08-19,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.75,39.8,-0.05,0.13%,"1,436,100",-
2019-08-20,KCB,KCB Group Plc,33.75,55.5,39.5,40,39.85,39.75,0.1,0.25%,"1,092,700",-
2019-08-21,KCB,KCB Group Plc,33.75,55.5,39.9,40,39.9,39.85,0.05,0.13%,"206,600",-
2019-08-22,KCB,KCB Group Plc,33.75,55.5,39.9,40.1,40,39.9,0.1,0.25%,"2,736,100",-
2019-08-23,KCB,KCB Group Plc,33.75,55.5,40,40.2,40.1,40,0.1,0.25%,"82,000",-
2019-08-26,KCB,KCB Group Plc,33.75,55.5,40,40.25,40.05,40.1,-0.05,0.12%,"392,600",-
2019-08-27,KCB,KCB Group Plc,33.75,55.5,40,40.3,40.2,40.05,0.15,0.37%,"461,300",-
2019-08-28,KCB,KCB Group Plc,33.75,55.5,40.1,40.5,40.2,40.2,-,-,"142,200",-
2019-08-29,KCB,KCB Group Plc,33.75,55.5,40,40.5,40.4,40.2,0.2,0.50%,"3,996,000",-
2019-08-30,KCB,KCB Group Plc,33.75,55.5,40,40.5,40.15,40.4,-0.25,0.62%,"768,300",-
2019-09-02,KCB,KCB Group Plc,33.75,55.5,39.9,40.2,39.95,40.15,-0.2,0.50%,"132,600",-
2019-09-03,KCB,KCB Group Plc,33.75,55.5,39.85,40.1,39.95,39.95,-,-,"1,471,200",-
2019-09-04,KCB,KCB Group Plc,33.75,55.5,39.95,40.4,40,39.95,0.05,0.13%,"7,257,600",-
2019-09-05,KCB,KCB Group Plc,33.75,55.5,39.9,40,39.95,40,-0.05,0.13%,"511,600",-
2019-09-06,KCB,KCB Group Plc,33.75,55.5,37.3,39,38.2,39.95,-1.75,4.38%,"354,700",-
2019-09-09,KCB,KCB Group Plc,33.75,55.5,37.25,38.5,38,38.2,-0.2,0.52%,"1,334,000",-
2019-09-10,KCB,KCB Group Plc,33.75,55.5,37.55,38,37.9,38,-0.1,0.26%,"118,800",-
2019-09-11,KCB,KCB Group Plc,33.75,55.5,37.7,38.5,38,37.9,0.1,0.26%,"122,900",-
2019-09-12,KCB,KCB Group Plc,33.75,55.5,38.1,38.95,38.45,38,0.45,1.18%,"102,900",-
2019-09-13,KCB,KCB Group Plc,33.75,55.5,38.5,39.95,38.5,38.45,0.05,0.13%,"158,300",-
2019-09-16,KCB,KCB Group Plc,33.75,55.5,38.5,38.95,38.85,38.5,0.35,0.91%,"165,400",-
2019-09-17,KCB,KCB Group Plc,33.75,55.5,38.8,39,38.9,38.85,0.05,0.13%,"65,800",-
2019-09-18,KCB,KCB Group Plc,33.75,55.5,38.8,39.5,39.15,38.9,0.25,0.64%,"1,791,000",-
2019-09-19,KCB,KCB Group Plc,33.75,55.5,39,40.3,40.05,39.15,0.9,2.30%,"11,804,000",-
2019-09-20,KCB,KCB Group Plc,33.75,55.5,40,40.5,40.1,40.05,0.05,0.12%,"2,566,500",-
2019-09-23,KCB,KCB Group Plc,33.75,55.5,40,40.5,40,40.1,-0.1,0.25%,"48,600",-
2019-09-24,KCB,KCB Group Plc,33.75,55.5,40,40.95,40.5,40,0.5,1.25%,"1,140,900",-
2019-09-25,KCB,KCB Group Plc,33.75,55.5,40.55,41.6,41,40.5,0.5,1.23%,"2,718,500",-
2019-09-26,KCB,KCB Group Plc,33.75,55.5,41,42.3,41.95,41,0.95,2.32%,"2,910,800",-
2019-09-27,KCB,KCB Group Plc,33.75,55.5,42,42.5,42,41.95,0.05,0.12%,"740,400",-
2019-09-30,KCB,KCB Group Plc,33.75,55.5,42,42.4,42,42,-,-,"476,000",-
2019-10-01,KCB,KCB Group Plc,33.75,55.5,42,42.4,42,42,-,-,"538,100",-
2019-10-02,KCB,KCB Group Plc,33.75,55.5,42.05,42.4,42.15,42,0.15,0.36%,"4,196,700",-
2019-10-03,KCB,KCB Group Plc,33.75,55.5,42,42.3,42.15,42.15,-,-,"7,430,600",-
2019-10-04,KCB,KCB Group Plc,33.75,55.5,41,42.2,41.85,42.15,-0.3,0.71%,"1,801,200",-
2019-10-07,KCB,KCB Group Plc,33.75,55.5,40,41.6,40.8,41.85,-1.05,2.51%,"622,000",-
2019-10-08,KCB,KCB Group Plc,33.75,55.5,40.8,43,40.9,40.8,0.1,0.25%,"1,094,000",-
2019-10-09,KCB,KCB Group Plc,33.75,55.5,41.1,41.9,41.65,40.9,0.75,1.83%,"817,700",-
2019-10-11,KCB,KCB Group Plc,33.75,55.5,41.55,42,41.8,41.65,0.15,0.36%,"2,150,000",-
2019-10-14,KCB,KCB Group Plc,33.75,55.5,41.2,43,41.45,41.8,-0.35,0.84%,"33,600",-
2019-10-15,KCB,KCB Group Plc,33.75,55.5,41.45,42,41.7,41.45,0.25,0.60%,"1,009,400",-
2019-10-16,KCB,KCB Group Plc,33.75,55.5,40.5,41.9,41.4,41.7,-0.3,0.72%,"552,900",-
2019-10-17,KCB,KCB Group Plc,33.75,55.5,42.1,43.9,42.6,41.4,1.2,2.90%,"1,611,100",-
2019-10-18,KCB,KCB Group Plc,33.75,55.5,43.05,43.5,43.25,42.6,0.65,1.53%,"3,103,900",-
2019-10-22,KCB,KCB Group Plc,33.75,55.5,43.3,44,43.55,43.25,0.3,0.69%,"4,418,000",-
2019-10-23,KCB,KCB Group Plc,33.75,55.5,43.2,44,43.3,43.55,-0.25,0.57%,"872,900",-
2019-10-24,KCB,KCB Group Plc,33.75,55.5,43.5,44,43.8,43.3,0.5,1.15%,"2,583,900",-
2019-10-25,KCB,KCB Group Plc,33.75,55.5,43.75,45,44.1,43.8,0.3,0.68%,"1,477,400",-
2019-10-28,KCB,KCB Group Plc,33.75,55.5,44.5,45.2,45.05,44.1,0.95,2.15%,"952,000",-
2019-10-29,KCB,KCB Group Plc,33.75,55.5,44.8,46,45,45.05,-0.05,0.11%,"400,200",-
2019-10-30,KCB,KCB Group Plc,33.75,55.5,46,49.5,48.1,45,3.1,6.89%,"1,514,500",-
2019-10-31,KCB,KCB Group Plc,33.75,55.5,49,52.75,51.75,48.1,3.65,7.59%,"15,005,700",-
2019-11-01,KCB,KCB Group Plc,33.75,55.5,51.75,54,53.25,51.75,1.5,2.90%,"12,647,400",-
2019-11-04,KCB,KCB Group Plc,33.75,55.5,47.95,53,51,53.25,-2.25,4.23%,"3,163,400",-
2019-11-05,KCB,KCB Group Plc,33.75,55.5,47.95,51.5,50.25,51,-0.75,1.47%,"3,372,700",-
2019-11-06,KCB,KCB Group Plc,33.75,55.5,51,53.5,53.25,50.25,3,5.97%,"5,885,600",-
2019-11-07,KCB,KCB Group Plc,33.75,55.5,51,53,52.75,53.25,-0.5,0.94%,"4,669,800",-
2019-11-08,KCB,KCB Group Plc,33.75,55.5,49,50.75,49.9,52.75,-2.85,5.40%,"1,098,800",-
2019-11-11,KCB,KCB Group Plc,33.75,55.5,49.5,50,49.75,49.9,-0.15,0.30%,"1,234,000",-
2019-11-12,KCB,KCB Group Plc,33.75,55.5,48.75,49.9,49.3,49.75,-0.45,0.90%,"2,898,800",-
2019-11-13,KCB,KCB Group Plc,33.75,55.5,49,50,49.55,49.3,0.25,0.51%,"2,408,400",-
2019-11-14,KCB,KCB Group Plc,33.75,55.5,49.3,50,49.9,49.55,0.35,0.71%,"1,033,600",-
2019-11-15,KCB,KCB Group Plc,33.75,55.5,50,50.75,50.25,49.9,0.35,0.70%,"806,900",-
2019-11-18,KCB,KCB Group Plc,33.75,55.5,50,50.5,50.25,50.25,-,-,"585,300",-
2019-11-19,KCB,KCB Group Plc,33.75,55.5,50,50.5,50.25,50.25,-,-,"733,000",-
2019-11-20,KCB,KCB Group Plc,33.75,55.5,49.55,50.75,50,50.25,-0.25,0.50%,"1,492,600",-
2019-11-21,KCB,KCB Group Plc,33.75,55.5,48.5,49.95,49.2,50,-0.8,1.60%,"129,100",-
2019-11-22,KCB,KCB Group Plc,33.75,55.5,48.5,49.2,49.05,49.2,-0.15,0.30%,"1,885,600",-
2019-11-25,KCB,KCB Group Plc,33.75,55.5,48.5,48.85,48.6,49.05,-0.45,0.92%,"99,000",-
2019-11-26,KCB,KCB Group Plc,33.75,55.5,47.4,48.5,47.8,48.6,-0.8,1.65%,"3,646,200",-
2019-11-27,KCB,KCB Group Plc,33.75,55.5,47.8,49,48.8,47.8,1,2.09%,"596,900",-
2019-11-28,KCB,KCB Group Plc,33.75,55.5,48.5,50.5,50,48.8,1.2,2.46%,"1,095,800",-
2019-11-29,KCB,KCB Group Plc,33.75,55.5,49.5,50.25,50,50,-,-,"352,300",-
2019-12-02,KCB,KCB Group Plc,33.75,55.5,49.5,50.75,50,50,-,-,"358,300",-
2019-12-03,KCB,KCB Group Plc,33.75,55.5,49.9,51.5,51,50,1,2.00%,"2,578,200",-
2019-12-04,KCB,KCB Group Plc,33.75,55.5,50.5,51.5,51.5,51,0.5,0.98%,"1,178,900",-
2019-12-05,KCB,KCB Group Plc,33.75,55.5,51,51.5,51.5,51.5,-,-,"2,272,200",-
2019-12-06,KCB,KCB Group Plc,33.75,55.5,50,51.5,51.5,51.5,-,-,"738,200",-
2019-12-09,KCB,KCB Group Plc,33.75,55.5,50.25,51,50.75,51.5,-0.75,1.46%,"1,381,300",-
2019-12-10,KCB,KCB Group Plc,33.75,55.5,50.25,51,50.75,50.75,-,-,"1,381,300",-
2019-12-11,KCB,KCB Group Plc,33.75,55.5,50.25,52.5,51.75,50.75,1,1.97%,"2,254,500",-
2019-12-13,KCB,KCB Group Plc,33.75,55.5,50.5,52.5,52.25,51.75,0.5,0.97%,"807,400",-
2019-12-16,KCB,KCB Group Plc,33.75,55.5,52,52.25,52,52.25,-0.25,0.48%,"231,900",-
2019-12-17,KCB,KCB Group Plc,33.75,55.5,51.5,53,52.5,52,0.5,0.96%,"3,701,100",-
2019-12-18,KCB,KCB Group Plc,33.75,55.5,52.25,53,52.5,52.5,-,-,"1,694,600",-
2019-12-19,KCB,KCB Group Plc,33.75,55.5,52.5,53.25,53,52.5,0.5,0.95%,"1,467,900",-
2019-12-20,KCB,KCB Group Plc,33.75,55.5,53,53.75,53.25,53,0.25,0.47%,"909,300",-
2019-12-23,KCB,KCB Group Plc,33.75,55.5,53,53.5,53.5,53.25,0.25,0.47%,"2,713,300",-
2019-12-24,KCB,KCB Group Plc,33.75,55.5,52.75,53.5,53.25,53.5,-0.25,0.47%,"751,300",-
2019-12-27,KCB,KCB Group Plc,33.75,55.5,53,53.5,53.25,53.25,-,-,"1,520,400",-
2019-12-30,KCB,KCB Group Plc,33.75,55.5,53.25,53.5,53.25,53.25,-,-,"979,000",-
2019-12-31,KCB,KCB Group Plc,33.75,55.5,53.25,54,54,53.25,0.75,1.41%,"935,400",-
2020-01-02,KCB,KCB Group Plc,33.75,55.5,54,55,54.25,54,0.25,0.46%,"225,000",-
2020-01-03,KCB,KCB Group Plc,33.75,55.5,54,55.5,55,54.25,0.75,1.38%,"392,900",-
2020-01-06,KCB,KCB Group Plc,33.75,55.5,53.5,54.5,53.75,55,-1.25,2.27%,"152,700",-
2020-01-07,KCB,KCB Group Plc,33.75,55.5,52.5,53.75,52.75,53.75,-1,1.86%,"649,000",-
2020-01-08,KCB,KCB Group Plc,33.75,55.5,52.75,54,53.25,52.75,0.5,0.95%,"925,200",-
2020-01-09,KCB,KCB Group Plc,33.75,55.5,53.25,55,54.75,53.25,1.5,2.82%,"1,774,700",-
2020-01-10,KCB,KCB Group Plc,33.75,55.5,54,55.5,55,54.75,0.25,0.46%,"3,199,400",-
2020-01-13,KCB,KCB Group Plc,33.75,55.5,54.5,55.5,54.75,55,-0.25,0.45%,"2,383,300",-
2020-01-14,KCB,KCB Group Plc,33.75,55.5,53.25,54.75,53.75,54.75,-1,1.83%,"6,659,300",-
2020-01-15,KCB,KCB Group Plc,33.75,55.5,50.75,53.5,51.5,53.75,-2.25,4.19%,"2,649,800",-
2020-01-16,KCB,KCB Group Plc,33.75,55.5,51,52.75,51.75,51.5,0.25,0.49%,"2,396,000",-
2020-01-17,KCB,KCB Group Plc,33.75,55.5,51.5,53.5,51.75,51.75,-,-,"2,810,500",-
2020-01-20,KCB,KCB Group Plc,33.75,55.5,51.5,53,52,51.75,0.25,0.48%,"1,963,500",-
2020-01-21,KCB,KCB Group Plc,33.75,55.5,51.5,53,51.75,52,-0.25,0.48%,"945,000",-
2020-01-22,KCB,KCB Group Plc,33.75,55.5,51.5,53,51.5,51.75,-0.25,0.48%,"3,229,900",-
2020-01-23,KCB,KCB Group Plc,33.75,55.5,51,51.75,51.5,51.5,-,-,"67,000",-
2020-01-24,KCB,KCB Group Plc,33.75,55.5,51.5,52,51.75,51.5,0.25,0.49%,"1,158,500",-
