DATE,Day Price,Change%,12m Low,12m High,Day Low,Day High,Previous,Volume_log,MA_5,STD_5,MA_12,STD_12,MA_50,STD_50,MA_200,STD_200,MA_5_vs_MA_50,MA_12_vs_MA_200,HighVol_5_vs_50,Daily_Range
2015-10-13,42.25,3.3e-05,33.75,55.5,40.5,43.5,43.25,13.751186413846307,43.85,1.1263880326068683,45.4375,2.203109888729476,46.1,1.829464067838671,55.23375,6.178209676885232,0,0,0,3.0
2015-10-14,40.25,0.0002,33.75,55.5,39.0,42.5,42.25,15.60682009265363,42.9,1.7464249196572896,44.729166666666664,2.3990015284139754,45.965,2.0025557649761914,55.14,6.262456932719887,0,0,0,3.5
2015-10-15,41.25,0.000204,33.75,55.5,39.75,42.5,40.25,16.13258033952125,42.2,1.5041608956491226,44.083333333333336,2.1777107802514424,45.87,2.1106145734249266,55.06125,6.337527690165826,0,0,0,2.75
2015-10-16,41.75,0.000104,33.75,55.5,41.25,43.0,41.25,15.52665650385675,41.75,1.1180339887498825,43.583333333333336,1.9345346320040966,45.785,2.1893818436137495,54.985,6.405460531696068,0,0,0,1.75
2015-10-19,42.5,0.000137,33.75,55.5,42.0,43.5,41.75,13.437613436787792,41.6,0.8944271909999003,43.208333333333336,1.6231049556231998,45.65,2.1794494717709596,54.915,6.465041283237898,0,0,0,1.5
2015-10-21,42.5,0.000169,33.75,55.5,42.0,43.5,42.5,15.411843169858225,41.65,0.9453835200594374,42.958333333333336,1.4609824423888635,45.51,2.1517434791356393,54.8475,6.5238637124555225,0,0,0,1.5
2015-10-22,41.75,3.3e-05,33.75,55.5,41.75,42.5,42.5,14.986660848932889,41.95,0.5419870847169456,42.791666666666664,1.4764566510477146,45.355,2.1375469919653054,54.77625,6.588706527538665,0,0,0,0.75
2015-10-23,41.75,0.0,33.75,55.5,41.5,42.0,41.75,12.77874849269723,42.05,0.4107919181288413,42.583333333333336,1.4275429198022478,45.215,2.1398848433642303,54.705,6.652150443851872,0,0,0,0.5
2015-10-26,41.75,0.000301,33.75,55.5,41.5,42.0,41.75,13.941174457871528,42.05,0.4107919181288413,42.3125,1.220678834985063,45.085,2.1491633398202503,54.63375,6.71423511678866,0,0,0,0.5
2015-10-27,41.0,0.0,33.75,55.5,41.0,41.5,41.75,12.836282688719516,41.75,0.5303300858898845,42.0,0.9999999999992972,44.955,2.196175943660498,54.55625,6.781701913362824,0,0,0,0.5
2015-10-28,40.5,0.0,33.75,55.5,40.0,41.25,41.0,14.54686880754297,41.35,0.5755432216610431,41.708333333333336,0.864931246171961,44.82,2.258792344848407,54.47125,6.850804958572564,0,0,0,1.25
2015-10-29,40.5,6.9e-05,33.75,55.5,40.25,41.0,40.5,13.844779026801017,41.1,0.6274950199005352,41.479166666666664,0.7794107136834361,44.69,2.3170618270143377,54.37875,6.913953260322929,0,0,0,0.75
2015-10-30,40.25,3.5e-05,33.75,55.5,39.75,40.75,40.5,14.512799648958222,40.8,0.5968668193156433,41.3125,0.8127185020871525,44.565,2.3850137979327286,54.29,6.980835215180769,0,0,0,1.0
2015-11-02,39.75,0.0,33.75,55.5,39.75,40.25,40.25,12.933140460917048,40.4,0.45414755311459265,41.270833333333336,0.8820065793739962,44.43,2.4630120932369723,54.19375,7.047953011032992,0,0,0,0.5
2015-11-03,38.75,7e-05,33.75,55.5,38.25,40.0,39.75,15.482217067056862,39.95,0.7373940601876127,41.0625,1.1437826001308102,44.285,2.579357814398172,54.0925,7.123608477358496,0,0,0,1.75
2015-11-04,39.75,0.000104,33.75,55.5,38.75,40.25,38.75,14.187488511281128,39.8,0.6708203932499167,40.895833333333336,1.1796490875236116,44.17,2.6512607705528426,53.99875,7.188396983574828,0,0,0,1.5
2015-11-05,40.5,0.000455,33.75,55.5,40.0,42.5,39.75,14.940570341280344,39.8,0.6708203932499167,40.729166666666664,1.068443713863884,44.085,2.6999669310149916,53.91125,7.2457272758696725,0,0,0,2.5
2015-11-06,42.5,6.7e-05,33.75,55.5,41.0,43.0,40.5,12.497252344150006,40.25,1.4031215200402183,40.729166666666664,1.068443713863884,44.065,2.7080803126190562,53.82875,7.281342643424707,0,0,0,2.0
2015-11-09,42.25,0.0,33.75,55.5,42.0,43.0,42.5,13.708483098171186,40.75,1.610512340840632,40.770833333333336,1.120360804978299,44.05,2.716164763119361,53.7425,7.315911189500842,0,0,0,1.0
2015-11-10,41.5,0.000266,33.75,55.5,40.0,42.5,42.25,13.820598591938214,41.3,1.1645814698852,40.75,1.102682679154513,44.005,2.739772260758078,53.655,7.357249527032189,0,0,0,2.5
2015-11-11,41.25,0.000227,33.75,55.5,40.5,42.0,41.5,13.92221107541854,41.6,0.8023403267940445,40.708333333333336,1.0704360482212878,43.95,2.767338661116351,53.57125,7.402735195817643,0,0,0,1.5
2015-11-12,41.5,0.000158,33.75,55.5,41.0,42.0,41.25,14.580048200160132,41.8,0.5419870847169455,40.75,1.092328621880843,43.9,2.7889175721940807,53.48625,7.4433453762033315,0,0,0,1.0
2015-11-13,41.0,3.1e-05,33.75,55.5,40.0,42.0,41.5,14.357253866098382,41.5,0.4677071733467136,40.791666666666664,1.0914613501110206,43.85,2.818488522421823,53.40125,7.488470933515788,0,0,0,2.0
2015-11-16,40.25,3.1e-05,33.75,55.5,39.75,41.0,41.0,15.343760323626544,41.1,0.5184110338331671,40.770833333333336,1.0998880797049653,43.775,2.863942800991336,53.31,7.537062528451598,0,0,0,1.25
2015-11-17,39.75,3.1e-05,33.75,55.5,39.75,41.0,40.25,15.148087900374701,40.75,0.7288689868556443,40.729166666666664,1.1304581398967788,43.67,2.913918044034548,53.21625,7.588617066528808,0,0,0,1.25
2015-11-18,40.75,9.3e-05,33.75,55.5,40.0,41.75,39.75,14.83269620954793,40.65,0.6754628043052952,40.8125,1.0877677308883245,43.56,2.9183445125414447,53.125,7.628340770742553,0,0,0,1.75
2015-11-19,40.75,0.000154,33.75,55.5,40.5,41.0,40.75,15.076950345184498,40.5,0.499999999999973,40.979166666666664,0.875540958319657,43.445,2.9134146107069605,53.03375,7.6667672481749864,0,0,0,0.5
2015-11-20,41.5,9.1e-05,33.75,55.5,41.0,42.0,40.75,14.635511069951669,40.6,0.6519202405202439,41.125,0.7941547822560674,43.355,2.9023609319991714,52.94625,7.698131564569895,0,0,0,1.0
2015-11-23,41.75,3e-05,33.75,55.5,41.5,42.75,41.5,12.801334082366724,40.9,0.7826237921249091,41.229166666666664,0.7866668271689622,43.265,2.88044515408948,52.8575,7.724467993259773,0,0,0,1.25
2015-11-24,41.75,0.000299,33.75,55.5,41.5,42.0,41.75,13.906174506186517,41.3,0.5123475382979543,41.166666666666664,0.701729465266077,43.18,2.860729891165432,52.76875,7.749693522064587,0,0,0,0.5
2015-11-25,41.5,9.3e-05,33.75,55.5,41.25,42.0,41.75,15.416654369239293,41.45,0.4107919181288432,41.104166666666664,0.6257571171751295,43.085,2.8354578869337415,52.68125,7.77772789402326,0,0,0,0.75
2015-11-27,41.25,0.0004359999999999,33.75,55.5,41.0,41.75,41.5,12.895465286619547,41.55,0.20916500663345508,41.083333333333336,0.615457454895327,42.985,2.8096090584328355,52.595,7.80846242400742,0,0,0,0.75
2015-11-30,39.75,9.8e-05,33.75,55.5,39.5,41.5,41.25,14.859631813344258,41.2,0.8366600265340604,40.958333333333336,0.7216878364858741,42.85,2.799416848895665,52.49625,7.845495999289944,0,0,0,2.0
2015-12-01,40.5,9.7e-05,33.75,55.5,40.0,41.25,39.75,11.682676678340282,40.95,0.8177713616897914,40.875,0.7111130839607218,42.725,2.7609937947589254,52.40375,7.877424548996059,0,0,0,1.25
2015-12-02,40.5,0.000128,33.75,55.5,40.0,41.25,40.5,13.432639764998356,40.7,0.6937218462755634,40.833333333333336,0.7177405625640899,42.58,2.68092277747401,52.31125,7.908136890754654,0,0,0,1.25
2015-12-03,40.25,9.5e-05,33.75,55.5,40.0,41.0,40.5,15.041108151969121,40.45,0.541987084716949,40.833333333333336,0.7177405625640899,42.445,2.6231358784359937,52.2175,7.939521317039126,0,0,0,1.0
2015-12-04,40.25,9.6e-05,33.75,55.5,40.0,40.5,40.25,12.766262554340948,40.25,0.3061862178478614,40.875,0.6614378277648705,42.31,2.556783693851783,52.12625,7.971762252132379,0,0,0,0.5
2015-12-07,40.5,9.6e-05,33.75,55.5,40.25,41.5,40.25,15.60177177278966,40.4,0.13693063937621142,40.854166666666664,0.6696194079575778,42.175,2.4672601097134317,52.03375,7.998888015525951,0,0,0,1.25
2015-12-08,40.75,0.000159,33.75,55.5,40.5,41.75,40.5,14.028200459781736,40.45,0.2091650066334657,40.854166666666664,0.6696194079575778,42.03,2.326993330284221,51.94,8.02078957002571,0,0,0,1.25
2015-12-09,40.75,9.399999999999998e-05,33.75,55.5,40.5,41.5,40.75,14.763959041979085,40.5,0.2499999999999556,40.791666666666664,0.638119870945311,41.87,2.121464646158774,51.84875,8.043845672532363,0,0,0,1.0
2015-12-10,40.5,3.1e-05,33.75,55.5,40.5,41.0,40.75,13.70915065419558,40.55,0.2091650066334657,40.6875,0.5653337710817727,41.7,1.8633139229646345,51.75375,8.065197486109671,0,0,0,0.5
2015-12-11,40.25,6.2e-05,33.75,55.5,39.75,41.0,40.5,14.794814022552632,40.55,0.2091650066334657,40.5625,0.46618617037915205,41.55,1.6567733578215695,51.6575,8.087124126237079,0,0,0,1.25
2015-12-14,40.0,9.2e-05,33.75,55.5,39.75,40.5,40.25,14.05916315367001,40.45,0.32596012026009896,40.4375,0.38619648790600225,41.41,1.472329821081042,51.5625,8.111996745933158,0,0,0,0.75
2015-12-15,40.0,3e-05,33.75,55.5,39.75,40.5,40.0,16.099646609151822,40.3,0.32596012026009896,40.333333333333336,0.30772872744537116,41.3,1.361833997496918,51.4625,8.130714071133768,0,0,0,0.75
2015-12-16,39.5,0.000214,33.75,55.5,39.5,40.0,40.0,14.116948335402519,40.05,0.3708099243547526,40.3125,0.355556541978385,41.215,1.3382233882048449,51.3625,8.154319923640806,0,0,0,0.5
2015-12-17,39.75,6e-05,33.75,55.5,39.75,40.0,39.5,13.12834743715147,39.9,0.2850438562747439,40.25,0.38435305739050596,41.125,1.2799972098198646,51.26625,8.177294120500116,0,0,0,0.25
2015-12-18,39.75,6e-05,33.75,55.5,39.75,40.5,39.75,15.4704572567314,39.8,0.20916500663346305,40.1875,0.40063869462959406,41.02,1.1658840912755952,51.17,8.19906846038563,0,0,0,0.75
2015-12-21,39.75,0.0,33.75,55.5,39.75,40.25,39.75,13.289234522258106,39.75,0.1767766952965703,40.145833333333336,0.4191215560980014,40.92,1.047884165589702,51.07375,8.219652478776656,0,0,0,0.5
2015-12-22,39.75,0.0,33.75,55.5,39.75,40.0,39.75,14.312217581700809,39.7,0.11180339887488402,40.104166666666664,0.43246562308423553,40.835,0.961782465117727,50.9775,8.239055097186343,0,0,0,0.25
2015-12-23,40.0,0.000359,33.75,55.5,39.75,40.25,39.75,13.733759141278622,39.8,0.11180339887499027,40.0625,0.4145780987921461,40.77,0.9032819976899819,50.885,8.258003579290687,0,0,0,0.5
2015-12-24,40.0,0.000124,33.75,55.5,39.75,41.75,40.0,11.972253562968545,39.85,0.1369306393762921,40.0,0.35355339059057983,40.725,0.883883476485377,50.795,8.278133088878544,0,0,0,2.0
2015-12-28,40.0,0.0,33.75,55.5,39.75,41.75,40.0,13.881299234831427,39.9,0.1369306393762921,39.9375,0.2638224265019038,40.72,0.8873257230461582,50.7,8.292508879560383,0,0,0,2.0
2015-12-29,39.75,0.000126,33.75,55.5,39.75,41.0,40.0,12.041203898548972,39.9,0.1369306393762921,39.875,0.1994310087995131,40.69,0.894370146632566,50.60375,8.307390512255663,0,0,0,1.25
2015-12-30,40.0,9.3e-05,33.75,55.5,39.75,43.0,39.75,16.44813301383117,39.95,0.11180339887499027,39.854166666666664,0.16713948084957395,40.655,0.886246959641205,50.50625,8.316880481419153,0,0,0,3.25
2015-12-31,43.75,3.1e-05,33.75,55.5,42.0,44.0,40.0,15.191679075329509,40.7,1.708434956326988,40.166666666666664,1.13984315773731,40.68,0.9543669768671267,50.425,8.303031171395519,1,0,1,2.0
2016-01-04,43.0,3.1e-05,33.75,55.5,41.0,43.5,43.75,14.207080236875502,41.3,1.915398130937795,40.416666666666664,1.3994046353115797,40.69,0.976196283376122,50.34,8.291525612631515,1,0,1,2.5
2016-01-05,43.5,0.0,33.75,55.5,42.0,44.25,43.0,14.645110297883669,42.0,1.960548392669765,40.75,1.620185174601436,40.725,1.0439939987335332,50.2575,8.27700050967654,1,0,1,2.25
2016-01-06,42.75,0.000153,33.75,55.5,42.0,44.0,43.5,13.068331599950358,42.6,1.5062370331392065,41.0,1.6821252790870849,40.745,1.073200915059946,50.16875,8.26177161926814,1,0,1,2.0
2016-01-07,41.75,6e-05,33.75,55.5,41.5,42.25,42.75,14.543977101297234,42.95,0.7786205751198714,41.166666666666664,1.645701471510469,40.745,1.073200915059946,50.075,8.250323581289383,1,0,0,0.75
2016-01-08,41.5,6.099999999999999e-05,33.75,55.5,40.5,42.0,41.75,17.093236291954,42.5,0.8477912478906585,41.3125,1.5851763595598811,40.755,1.0779444724651435,49.9825,8.242192513960449,1,0,0,1.5
2016-01-11,41.5,9.1e-05,33.75,55.5,41.25,43.0,41.5,14.74771440198369,42.2,0.8909264840602734,41.458333333333336,1.5069284433349168,40.775,1.0823844614797673,49.89,8.233008999504943,1,0,0,1.75
2016-01-12,41.25,0.000154,33.75,55.5,41.0,41.75,41.5,13.022103166385445,41.75,0.5863019699779302,41.5625,1.438611230571262,40.79,1.0836917251256943,49.79375,8.22086134439198,1,0,0,0.75
2016-01-13,41.0,6.3e-05,33.75,55.5,40.25,41.75,41.25,12.6647656754269,41.4,0.2850438562747873,41.645833333333336,1.3670569472294136,40.805,1.081252580510679,49.69625,8.208873335892283,1,0,0,1.5
2016-01-14,39.75,3.1e-05,33.75,55.5,39.0,41.0,41.0,15.273148591937785,41.0,0.7288689868556636,41.625,1.3960170616300287,40.805,1.081252580510679,49.5925,8.202766033662959,1,0,0,2.0
2016-01-15,39.75,0.0,33.75,55.5,39.75,41.0,39.75,13.792549969553662,40.65,0.8403868156985812,41.625,1.3960170616300287,40.825,1.051299002111478,49.48625,8.19188061298421,0,0,0,1.25
2016-01-18,39.5,3.1e-05,33.75,55.5,39.0,41.0,39.75,12.891442158294312,40.25,0.810092587300983,41.583333333333336,1.455137190241091,40.82,1.0570945934946847,49.38125,8.184582941551469,0,0,0,2.0
2016-01-19,38.5,0.0,33.75,55.5,37.75,39.75,39.5,13.439799864032354,39.7,0.8909264840602741,41.145833333333336,1.531704091605434,40.78,1.1061516300106844,49.27125,8.18223568725004,0,0,0,2.0
2016-01-20,37.5,0.000217,33.75,55.5,37.0,39.0,38.5,15.752207106142803,39.0,0.9842509842514778,40.6875,1.7357373335004913,40.68,1.1715592261648797,49.15625,8.18525444866846,0,0,0,2.0
2016-01-21,37.5,0.000317,33.75,55.5,37.25,39.0,37.5,14.999658440745515,38.55,1.066536450385078,40.1875,1.7159843451283199,40.585,1.2326448252883038,49.04125,8.186648705215866,0,0,0,1.75
2016-01-22,38.5,9.8e-05,33.75,55.5,38.0,39.0,37.5,14.716363132372496,38.3,0.8366600265340762,39.833333333333336,1.5715269548102222,40.525,1.2599096987417457,48.92625,8.172288844767484,0,0,0,1.0
2016-01-25,38.5,9.9e-05,33.75,55.5,38.5,39.0,38.5,17.008695212849574,38.1,0.547722557505166,39.5625,1.4890700270479582,40.47,1.287340241724433,48.81125,8.156274271224374,0,0,0,0.5
2016-01-26,38.25,0.0,33.75,55.5,38.0,39.0,38.5,13.731695159299889,38.05,0.5123475382979801,39.291666666666664,1.3973730765795929,40.405,1.3160023726809584,48.69,8.131968986536375,0,0,0,1.0
2016-01-27,38.0,6.6e-05,33.75,55.5,38.0,39.0,38.25,14.838177649352126,38.15,0.4183300132670385,39.0,1.2522706649042592,40.345,1.3560992227874713,48.56,8.09372081201928,0,0,0,1.0
2016-01-28,38.0,0.0,33.75,55.5,37.5,38.5,38.0,15.128750507125558,38.25,0.2500000000000018,38.729166666666664,1.057754554217365,40.3,1.396058591836572,48.4275,8.048244525966403,0,0,0,1.0
2016-01-29,38.25,0.0,33.75,55.5,38.0,38.75,38.0,15.407863550786923,38.2,0.20916500663352092,38.5,0.7833494517992562,40.27,1.4239568326422236,48.29375,7.993536863959331,0,0,0,0.75
2016-02-02,38.0,0.000561,33.75,55.5,38.0,38.5,38.25,16.244464037902144,38.1,0.13693063937629574,38.354166666666664,0.6863799416068507,40.215,1.4577467236142492,48.16125,7.94302487458593,0,0,0,0.5
2016-02-03,38.5,0.0004059999999999,33.75,55.5,38.25,39.0,38.0,15.009039312577942,38.15,0.22360679774998204,38.25,0.5330017908869399,40.17,1.4755144381356842,48.03375,7.892003359262616,0,0,0,0.75
2016-02-04,39.0,0.00024,33.75,55.5,38.75,40.25,38.5,14.602330669677226,38.35,0.41833001326703917,38.208333333333336,0.4373646976902057,40.12,1.471879265236313,47.90875,7.835629931256154,0,0,0,1.5
2016-02-05,40.0,3.1e-05,33.75,55.5,39.75,40.5,39.0,15.802000523645715,38.75,0.7905694150420954,38.333333333333336,0.6770032003847014,40.085,1.453014108673424,47.78625,7.766148579333304,0,0,0,0.75
2016-02-08,40.25,3.1e-05,33.75,55.5,39.75,41.0,40.0,12.107913912447533,39.15,0.9617692030835681,38.5625,0.8196798155364373,40.055,1.4332868605041447,47.665,7.692848927615493,0,0,0,1.25
2016-02-09,40.0,9.3e-05,33.75,55.5,39.5,41.25,40.25,13.518048820095151,39.55,0.7582875444051567,38.770833333333336,0.8424688646333964,40.025,1.418041549722268,47.545,7.623635885888193,0,0,0,1.75
2016-02-10,39.75,0.000156,33.75,55.5,39.75,40.0,40.0,13.742403161990287,39.8,0.480884601541787,38.875,0.8822749519888968,39.995,1.4074238298177058,47.42875,7.5638146724716036,0,0,0,0.25
2016-02-11,39.5,9.5e-05,33.75,55.5,39.25,40.0,39.75,14.292304207756862,39.9,0.2850438562747912,38.958333333333336,0.8908201872760536,39.99,1.408755421192316,47.31125,7.5029934352862755,0,0,0,0.75
2016-02-12,39.5,0.000128,33.75,55.5,39.5,40.0,39.5,14.428098772612328,39.8,0.3259601202601378,39.0625,0.873375114659818,39.97,1.4084656581571775,47.19625,7.445061662153343,0,0,0,0.5
2016-02-15,39.75,3.2e-05,33.75,55.5,39.75,40.0,39.5,13.734518483117633,39.7,0.20916500663352622,39.208333333333336,0.8245751890653958,39.955,1.4066986245860253,47.085,7.388766429298792,0,0,0,0.25
2016-02-16,39.75,3.2e-05,33.75,55.5,39.5,40.25,39.75,15.163791736572215,39.65,0.13693063937630384,39.354166666666664,0.742066626918298,39.945,1.406335881732722,46.97125,7.325103867581223,0,0,0,0.75
2016-02-17,39.75,9.6e-05,33.75,55.5,39.5,40.0,39.75,14.578417449248127,39.65,0.13693063937630384,39.479166666666664,0.6610798099696906,39.935,1.4059004667660637,46.8575,7.259091942463935,0,0,0,0.5
2016-02-18,39.5,3.2e-05,33.75,55.5,39.5,40.0,39.75,12.965009907449353,39.65,0.13693063937630384,39.604166666666664,0.4702312454957637,39.915,1.4048113389217942,46.745,7.197324670463281,0,0,0,0.5
2016-02-19,39.5,0.00016,33.75,55.5,39.5,40.0,39.5,14.926644456371596,39.65,0.13693063937630384,39.6875,0.3220142571630514,39.89,1.4007650970619316,46.64,7.1486654058940395,0,0,0,0.5
2016-02-22,39.5,9.5e-05,33.75,55.5,39.25,40.0,39.5,12.698940998282254,39.6,0.13693063937630384,39.729166666666664,0.24905122997008752,39.865,1.396250445345146,46.5425,7.1121273559770595,0,0,0,0.75
2016-02-23,39.75,0.000159,33.75,55.5,39.5,40.0,39.5,12.94848844720934,39.6,0.13693063937630384,39.708333333333336,0.2343592166362066,39.85,1.3933149430822587,46.43875,7.058642440513197,0,0,0,0.5
2016-02-24,39.5,3.1e-05,33.75,55.5,39.25,39.75,39.75,13.981449482606033,39.55,0.11180339887500468,39.645833333333336,0.16713948084964242,39.835,1.3929578718170688,46.47,7.013651440773369,0,0,0,0.5
2016-02-25,39.75,0.0,33.75,55.5,39.5,40.0,39.5,14.817318584576165,39.6,0.13693063937630384,39.625,0.13055824195941196,39.83,1.3928021967198898,46.36875,6.963334407296423,0,0,0,0.5
2016-02-26,40.0,6.3e-05,33.75,55.5,39.5,41.0,39.75,13.828131576779157,39.7,0.20916500663352622,39.645833333333336,0.16713948084964242,39.83,1.3928021967198898,46.27875,6.928483263975961,0,0,0,1.5
2016-02-29,39.75,6.2e-05,33.75,55.5,39.0,41.0,40.0,14.466741916826411,39.75,0.17677669529664505,39.666666666666664,0.16283473681385505,39.835,1.3920418859534989,46.19,6.897638150867331,0,0,0,2.0
2016-03-01,39.5,3.1e-05,33.75,55.5,39.0,41.0,39.75,14.496788071924055,39.7,0.20916500663352622,39.666666666666664,0.16283473681385505,39.83,1.3928021967198898,46.0975,6.862421796608821,0,0,0,2.0
2016-03-02,40.75,0.000248,33.75,55.5,40.0,41.0,39.5,15.197345239479512,39.95,0.48088460154178586,39.75,0.353553390590589,39.85,1.398796859113323,46.01125,6.820347987518908,1,0,0,1.0
2016-03-03,40.75,0.0002109999999999,33.75,55.5,40.75,41.75,40.75,15.356327172726465,40.15,0.5755432216610689,39.833333333333336,0.4564354645855755,39.87,1.4044753541490973,45.925,6.776909881183856,1,0,0,1.0
2016-03-04,41.75,3e-05,33.75,55.5,41.25,42.0,40.75,13.724930274543034,40.5,0.9013878188659986,40.0,0.7150969419328987,39.91,1.4292498389172124,45.83875,6.719192561677589,1,0,0,0.75
2016-03-07,41.25,2.9e-05,33.75,55.5,41.0,42.0,41.75,13.08673827229789,40.8,0.8366600265340772,40.145833333333336,0.7794107136832509,39.935,1.4417340041698283,45.74,6.639914708539736,1,0,0,1.0
2016-03-08,41.0,0.000294,33.75,55.5,41.0,41.5,41.25,16.04489045579418,41.1,0.41833001326704244,40.270833333333336,0.7866668271688427,39.955,1.4495689014338202,45.645,6.570422532935415,1,0,0,0.5
2016-03-09,41.0,3e-05,33.75,55.5,41.0,41.5,41.0,15.310659548211468,41.15,0.37914377220258244,40.395833333333336,0.7720864098277107,39.975,1.4570815813460571,45.5525,6.50427912876773,1,0,0,0.5
2016-03-10,40.5,0.0001219999999999,33.75,55.5,40.5,41.5,41.0,12.771105165022036,41.1,0.45414755311462834,40.458333333333336,0.7449323743954704,39.99,1.4585777249073435,45.4575,6.437958160502503,1,0,0,1.0
2016-03-11,40.5,3.1e-05,33.75,55.5,40.25,41.0,40.5,11.753523791492476,40.85,0.3354101966249753,40.541666666666664,0.6811865761400452,40.0,1.4603605928771612,45.36,6.363844560321892,1,0,0,0.75
2016-03-14,41.0,9.2e-05,33.75,55.5,40.5,41.5,40.5,15.071012913766857,40.8,0.2738612787525921,40.645833333333336,0.6436608131791985,39.945,1.3649119729424333,45.27,6.296902405111287,1,0,0,1.0
2016-03-15,41.0,6.099999999999999e-05,33.75,55.5,40.75,41.5,41.0,15.20962451618905,40.8,0.2738612787525921,40.729166666666664,0.6166103577881363,39.905,1.301382702658819,45.19,6.248579738125889,1,0,0,0.75
2016-03-16,41.0,3.1e-05,33.75,55.5,41.0,41.5,41.0,14.185072802763091,40.8,0.2738612787525921,40.833333333333336,0.536543369987076,39.855,1.2048901211669485,45.1125,6.203558611574083,1,0,0,0.5
2016-03-17,41.25,3e-05,33.75,55.5,41.0,42.0,41.0,15.04885797281222,40.95,0.2738612787525921,40.979166666666664,0.3447385922231894,39.825,1.1487015740071598,45.03125,6.146655007105953,1,0,0,1.0
2016-03-18,41.25,3e-05,33.75,55.5,41.0,42.0,41.25,15.602910705809697,41.1,0.1369306393763079,41.020833333333336,0.3447385922232022,39.815,1.1336796689721544,44.945,6.077346931732792,1,0,0,1.0
2016-03-21,41.25,3e-05,33.75,55.5,41.0,41.5,41.25,14.384567919352106,41.15,0.1369306393763079,41.0625,0.3392002626475477,39.81,1.1266258093483366,44.85375,5.994149026363124,1,0,0,0.5
2016-03-22,41.0,0.000182,33.75,55.5,41.0,41.5,41.25,15.591208563010184,41.15,0.1369306393763079,41.0,0.2611164839303561,39.8,1.1134612334389684,44.76375,5.915293902016611,1,0,0,0.5
2016-03-23,41.25,6e-05,33.75,55.5,41.0,42.0,41.0,14.87583271368833,41.2,0.11180339887500965,41.0,0.2611164839303561,39.8,1.1134612334389684,44.6775,5.83927258066923,1,0,0,1.0
2016-03-24,42.0,3e-05,33.75,55.5,41.5,42.5,41.25,12.978495316450783,41.35,0.37914377220258316,41.083333333333336,0.38924947207864385,39.82,1.1440172683172924,44.595,5.759008673766806,1,0,0,1.0
2016-03-29,42.0,5.9e-05,33.75,55.5,41.5,42.75,42.0,13.477939117439742,41.5,0.46770717334674716,41.166666666666664,0.46871843327880597,39.865,1.1847349656271566,44.5125,5.676405256248403,1,0,0,1.25
2016-03-30,41.5,6e-05,33.75,55.5,41.25,42.0,42.0,13.564611614786049,41.55,0.4472135954999626,41.25,0.4264014327093279,39.9,1.2069103749099548,44.43,5.598768260086267,1,0,0,0.75
2016-03-31,41.5,0.00012,33.75,55.5,41.25,42.0,41.5,14.527136450615599,41.65,0.3354101966249753,41.333333333333336,0.3588702812804105,39.94,1.226368456802763,44.3475,5.518800098083976,1,0,0,0.75
2016-04-01,41.75,3e-05,33.75,55.5,41.5,42.0,41.5,13.546062563015953,41.75,0.25000000000000955,41.395833333333336,0.36084391824131884,40.005,1.2345886698319863,44.26875,5.442016044688943,1,0,0,0.5
2016-04-04,41.75,3e-05,33.75,55.5,41.5,42.25,41.75,12.07254696717504,41.7,0.2091650066335302,41.458333333333336,0.3508647326313766,40.09,1.2045407288053682,44.1925,5.369085503670737,1,0,0,0.75
2016-04-05,41.75,3e-05,33.75,55.5,41.75,43.0,41.75,14.909043635919852,41.65,0.13693063937630992,41.520833333333336,0.32784304263549613,40.175,1.1674256520503734,44.11875,5.300038962357839,1,0,0,1.25
2016-04-06,42.25,0.0,33.75,55.5,42.0,43.0,41.75,12.118339189722553,41.8,0.2738612787525931,41.604166666666664,0.3762605077541689,40.25,1.1780301787496015,44.0475,5.228052353126713,1,0,0,1.0
2016-04-07,42.5,0.0,33.75,55.5,42.0,43.0,42.25,13.164849905819075,42.0,0.35355339059328195,41.708333333333336,0.4373646976910165,40.33,1.1924935288421985,43.9775,5.153680321311162,1,0,0,1.0
2016-04-08,42.0,0.0,33.75,55.5,42.0,43.0,42.5,14.599869074990096,42.05,0.3259601202601412,41.770833333333336,0.4191215560984266,40.405,1.1768277144050145,43.9075,5.084172775788496,1,0,0,1.0
2016-04-11,42.0,3e-05,33.75,55.5,42.0,42.75,42.0,15.06501135421407,42.1,0.2850438562747951,41.854166666666664,0.3447385922234425,40.485,1.145543717265835,43.8375,5.012719374514869,1,0,0,0.75
2016-04-12,42.5,0.0,33.75,55.5,42.5,43.0,42.0,14.968327216392112,42.25,0.25000000000001177,41.958333333333336,0.334278961708553,40.575,1.1228721373062207,43.77,4.938463028658377,1,0,0,0.5
2016-04-13,42.5,0.0,33.75,55.5,42.25,43.0,42.5,15.51526456412479,42.3,0.27386127875259414,42.0,0.36927447293601107,40.66,1.1039816620795897,43.705,4.868352315861631,1,0,0,0.75
2016-04-14,42.75,0.00015,33.75,55.5,42.5,43.25,42.5,13.533281590273933,42.35,0.33541019662497695,42.0625,0.4280638227673314,40.755,1.074388767855338,43.64125,4.796065801609204,1,0,0,0.75
2016-04-15,42.75,8.800000000000001e-05,33.75,55.5,42.5,43.25,42.75,14.504951378449638,42.5,0.30618621784790634,42.166666666666664,0.43082021842600066,40.84,1.0603715174908939,43.5775,4.721808033531873,1,0,0,0.75
